"transcript","gene","bp","all","synonymous","missense","nonsense","splice-site","frame-shift","F","M","P_LGDS","P_MISSENSE","P_SYNONYMOUS"
"NM_016561","BFAR",1353,-4.7337,-5.276,-4.9202,-6.0626,-6.5796,-6.067,2,2,1.98607196331E-06,1.20171089885E-05,5.29663443892E-06
"NM_020825","CRAMP1L",3810,-4.3108,-4.804,-4.4946,-5.9382,-99,-5.6174,2,2,3.56615933227E-06,3.2018427582E-05,1.57036280433E-05
"NM_023933","FAM173A",708,-5.1162,-5.6229,-5.3053,-6.6652,-7.0714,-6.3483,2,2,7.49447664171E-07,4.95108064118E-06,2.38286808185E-06
"NM_020786","PDP2",1590,-4.65,-5.1862,-4.8223,-6.1023,-7.795,-5.9969,2,2,1.81332863919E-06,1.50556669827E-05,6.51328377182E-06
"NM_024816","RABEP2",1710,-4.4921,-5.0131,-4.6777,-6.0136,-6.2926,-5.9653,2,2,2.56214870456E-06,2.10039028082E-05,9.70286524793E-06
"NM_001795","CDH5",2355,-4.3139,-4.7878,-4.5149,-5.9135,-6.3502,-5.8263,2,2,3.15863533467E-06,3.05562461579E-05,1.63004652398E-05
"NM_001109763","GSG1L",996,-4.9226,-5.4352,-5.124,-6.3535,-6.5228,-6.2001,2,2,0.000001374,7.51622894018E-06,3.67113199688E-06
"NM_005953","MT2A",186,-5.4611,-5.9129,-5.6896,-7.0766,-7.0596,-6.9288,2,2,2.88821558306E-07,2.04361932108E-06,1.22208102233E-06
"NM_002613","PDPK1",1671,-4.512,-4.9983,-4.7274,-5.8524,-6.2511,-5.9753,2,2,3.02419417882E-06,1.87326836934E-05,1.00392206591E-05
"NM_024535","CORO7",2778,-4.2559,-4.7695,-4.4469,-5.8344,-5.9015,-5.7546,2,2,4.47832684809E-06,3.57355112735E-05,0.000017002
"NM_005205","COX6A2",294,-5.4378,-5.9442,-5.6256,-7.1935,-7.2082,-6.73,2,2,3.12171479583E-07,2.36809979387E-06,1.13710350971E-06
"NM_176677","NHLRC4",372,-5.2819,-5.8025,-5.4545,-6.9319,-99,-6.6278,2,2,3.52590278315E-07,3.51155924516E-06,1.57579602274E-06
"NM_144601","CMTM3",549,-5.1727,-5.6272,-5.3873,-6.9473,-6.8859,-6.4587,2,2,5.90724787495E-07,4.09920841877E-06,2.35939144304E-06
"NM_052944","SLC5A11",2028,-4.4908,-5.0046,-4.6794,-6.0726,-6.2062,-5.8912,2,2,2.75276640549E-06,2.09218459495E-05,9.8946400513E-06
"NM_018092","NETO2",1578,-4.6747,-5.2847,-4.8471,-5.8944,-6.3463,-6.0002,2,2,2.72530869439E-06,0.00001422,5.19158537106E-06
"NM_001919","ECI1",909,-4.8121,-5.2944,-5.0185,-6.3714,-6.5013,-6.2397,2,2,1.31632677505E-06,0.000009583,5.07691625888E-06
"NM_152341","PAQR4",822,-4.7511,-5.2403,-4.9358,-6.542,-7.0406,-6.2834,2,2,8.98868124215E-07,1.15931111574E-05,5.75042574771E-06
"NM_145294","WDR90",5247,-3.988,-4.473,-4.1845,-5.7067,-5.7531,-5.4784,2,2,7.05388124464E-06,6.53882930005E-05,3.36511569375E-05
"NM_025108","C16ORF59",1302,-4.7071,-5.2209,-4.8996,-6.1502,-6.5379,-6.0837,2,2,1.82212852474E-06,1.26008545909E-05,6.0131217879E-06
"NM_001013838","RLTPR",4308,-4.1475,-4.652,-4.3306,-5.6612,-99,-5.564,2,2,4.9107027418E-06,4.67089387483E-05,2.22843514927E-05
"NM_015144","ZCCHC14",2850,-4.2757,-4.7376,-4.4799,-6.0403,-6.1843,-5.7435,2,2,3.37065992283E-06,3.3120737602E-05,1.8297847343E-05
"NM_005951","MT1H",186,-5.5361,-6.0166,-5.7565,-7.0638,-7.0561,-6.9288,2,2,0.000000292,1.75186243421E-06,9.62498364018E-07
"NM_005950","MT1G",186,-5.5662,-6.0731,-5.7743,-7.1014,-7.0561,-6.9288,2,2,2.84874028954E-07,1.68151211238E-06,8.4508423492E-07
"NM_001040113","MYH11",5838,-3.9731,-4.4798,-4.1678,-5.4952,-5.6814,-5.432,2,2,8.97827598092E-06,6.79516489482E-05,3.31283648117E-05
"NM_001220488","CDH13",2283,-4.4681,-4.9642,-4.65,-6.1127,-99,-5.8398,2,2,2.21754174794E-06,2.23872113857E-05,1.08592542131E-05
"NM_004062","CDH16",2490,-4.399,-4.9156,-4.5875,-5.9347,-6.1395,-5.8021,2,2,3.46476972248E-06,2.58523483956E-05,1.21450693772E-05
"NM_001205265","TP53TG3B",309,-5.2545,-5.7432,-5.45,-6.7349,-7.563,-6.7084,2,2,4.0717641178E-07,3.54813389234E-06,1.80634208317E-06
"NM_001205260","TP53TG3C",309,-5.2545,-5.7432,-5.45,-6.7349,-7.563,-6.7084,2,2,4.0717641178E-07,3.54813389234E-06,1.80634208317E-06
"NM_001017390","SULT1A4",888,-4.8106,-5.3422,-4.9958,-6.2783,-6.5615,-6.2499,2,2,1.36380984802E-06,1.00971777124E-05,4.54778578644E-06
"NM_006181","NTN3",1743,-4.5725,-5.1113,-4.7395,-6.2227,-6.6877,-5.957,2,2,1.90816168195E-06,0.000018218,7.73927003278E-06
"NM_001143979","NDE1",1008,-4.723,-5.2554,-4.9099,-6.1351,-6.5026,-6.1949,2,2,1.68540653636E-06,1.23055208328E-05,5.55392486243E-06
"NM_152891","PRSS33",843,-5.0082,-5.5276,-5.1894,-6.6765,-6.8002,-6.2725,2,2,0.000000903,6.46546849775E-06,2.96756335807E-06
"NM_006067","COX4NB",633,-4.8791,-5.3408,-5.0893,-6.4812,-6.807,-6.3969,2,2,8.87131716777E-07,8.14141700571E-06,4.56246977077E-06
"NM_001199107","TBC1D24",1680,-4.4601,-4.9302,-4.6555,-6.2214,-6.7044,-5.973,2,2,1.86227827135E-06,2.2105482563E-05,1.17435661918E-05
"NM_002987","CCL17",285,-5.3803,-5.8981,-5.5805,-6.7771,-7.0441,-6.7435,2,2,4.3792420376E-07,2.62724152647E-06,1.26444516469E-06
"NM_001130100","KIFC3",2481,-4.3296,-4.8505,-4.5169,-5.8363,-6.0813,-5.8037,2,2,3.85853256719E-06,3.04158529595E-05,1.41091223646E-05
"NM_015247","CYLD",2871,-4.4434,-4.9952,-4.6194,-5.9079,-6.1949,-5.7403,2,2,3.69308681018E-06,2.40214931953E-05,1.01111371195E-05
"NM_005952","MT1X",186,-5.5845,-6.09,-5.7925,-7.1767,-7.0463,-6.9288,2,2,2.74275772055E-07,1.61250102734E-06,8.12830516164E-07
"NM_176870","MT1M",186,-5.4823,-5.9448,-5.7016,-7.2151,-7.0562,-6.9288,2,2,2.66616277354E-07,1.98792502104E-06,1.13553362784E-06
"NM_022818","MAP1LC3B",378,-5.2808,-5.8478,-5.482,-6.3995,-6.9644,-6.6208,2,2,7.4655013453E-07,3.29609712177E-06,1.41971117233E-06
"NM_175617","MT1E",186,-5.4714,-5.9434,-5.6891,-7.0755,-7.0608,-6.9288,2,2,2.88793610561E-07,0.000002046,1.13920006219E-06
"NM_005949","MT1F",186,-5.5066,-5.9847,-5.7244,-7.0806,-7.0562,-6.9288,2,2,2.88738165161E-07,1.88625324535E-06,1.03585746458E-06
"NM_005946","MT1A",186,-5.6585,-6.2396,-5.8425,-7.1367,-7.0562,-6.9288,2,2,2.78672778693E-07,1.43714305336E-06,0.000000576
"NM_005947","MT1B",186,-5.5593,-6.1118,-5.7445,-7.1315,-7.0494,-6.9288,2,2,2.80938576675E-07,1.80094313444E-06,0.000000773
"NM_001128301","LYRM1",369,-5.239,-5.8369,-5.4202,-6.3831,-7.0767,-6.6313,2,2,7.3143738002E-07,3.80014352942E-06,1.45579425101E-06
"NM_145911","ZNF23",1932,-4.6657,-5.2336,-4.8284,-6.0928,-7.0598,-5.9123,2,2,2.11851389539E-06,1.48456767505E-05,5.83982724619E-06
"NM_024307","GDPD3",957,-4.7733,-5.3514,-4.9495,-6.2004,-6.2792,-6.2174,2,2,1.76232932313E-06,1.12331096967E-05,4.45245972792E-06
"NM_152339","SPATA2L",1275,-4.6466,-5.138,-4.8304,-6.3294,-7.7125,-6.0928,2,2,1.29537517554E-06,1.47774670617E-05,7.27779804537E-06
"NM_001080487","PABPN1L",837,-5.086,-5.5511,-5.2874,-6.6331,-99,-6.2756,2,2,7.62907032334E-07,5.1594095119E-06,2.81125344084E-06
"NM_004530","MMP2",1983,-4.44,-4.9444,-4.6308,-6.0099,-6.2642,-5.901,2,2,2.77774418558E-06,2.33991456106E-05,1.13657997475E-05
"NM_016209","TRAPPC2L",423,-5.0534,-5.5424,-5.2634,-6.6808,-6.5274,-6.572,2,2,7.73354965874E-07,5.45255430938E-06,2.86813771267E-06
"NM_005187","CBFA2T3",1962,-4.4616,-4.963,-4.6479,-6.1562,-6.3299,-5.9056,2,2,2.40855022232E-06,2.24957252942E-05,1.08893009333E-05
"NM_002386","MC1R",954,-4.6872,-5.1531,-4.881,-6.455,-99,-6.2188,2,2,0.000000955,1.31522483219E-05,7.02910450136E-06
"NM_020718","USP31",4059,-4.237,-4.7647,-4.4153,-5.7822,-6.1916,-5.5899,2,2,4.86546885053E-06,3.84326207191E-05,0.000017191
"NM_016639","TNFRSF12A",390,-5.0244,-5.5189,-5.2254,-6.4872,-6.8979,-6.6072,2,2,6.99248055536E-07,5.95113770994E-06,3.02761048092E-06
"NM_000336","SCNN1B",1923,-4.4757,-4.984,-4.666,-6.0659,-6.2114,-5.9143,2,2,0.000002692,2.15774440915E-05,1.03752841582E-05
"NM_022450","RHBDF1",2568,-4.2854,-4.8179,-4.462,-5.8421,-6.1832,-5.7887,2,2,0.000003721,3.45143739336E-05,0.000015209
"NM_145865","ANKS4B",1254,-4.7981,-5.3021,-4.985,-6.2906,-7.3613,-6.1,2,2,0.00000135,1.03514216668E-05,4.98769628286E-06
"NM_001105248","TMC5",3021,-4.3965,-4.9644,-4.5705,-5.8174,-6.0698,-5.7182,2,2,4.28755436813E-06,2.68843784306E-05,1.08542544931E-05
"NM_001083614","EARS2",1572,-4.5751,-5.1204,-4.748,-6.1062,-6.4449,-6.0019,2,2,2.13770817644E-06,1.78648757485E-05,7.57879220916E-06
"NM_001042476","CARHSP1",444,-5.0579,-5.6021,-5.2286,-6.9319,-6.6828,-6.5509,2,2,6.05818634875E-07,5.90744925867E-06,2.49976970218E-06
"NM_001256443","PRRT2",900,-4.9429,-5.4925,-5.1134,-6.3149,-99,-6.2441,2,2,1.05431686745E-06,7.7019376761E-06,3.2173625327E-06
"NM_006750","SNTB2",1623,-4.7277,-5.2483,-4.9181,-6.1516,-6.5713,-5.988,2,2,2.00170772398E-06,1.20753575771E-05,5.6454686493E-06
"NM_002773","PRSS8",1032,-4.7907,-5.2806,-4.9768,-6.4132,-99,-6.1846,2,2,1.03992147468E-06,1.05487257132E-05,5.24082912564E-06
"NM_015027","PDXDC1",2367,-4.4533,-4.9848,-4.6413,-5.9777,-6.0248,-5.8241,2,2,3.49652408695E-06,2.28402051284E-05,1.03561897704E-05
"NM_001008274","TRIM72",1434,-4.7006,-5.1973,-4.8854,-6.478,-6.6514,-6.0418,2,2,0.000001464,1.30196707006E-05,6.34892212338E-06
"NM_006324","CFDP1",900,-4.9509,-5.4819,-5.1542,-6.2198,-6.5741,-6.2441,2,2,1.43949460797E-06,7.01132340687E-06,3.29685616357E-06
"NM_139174","ADAD2",1998,-4.4572,-4.9416,-4.6504,-6.1632,-6.4074,-5.8977,2,2,2.34374363997E-06,2.23666014947E-05,1.14393144954E-05
"NM_153337","SNX20",390,-5.2978,-5.8224,-5.4754,-6.9387,-7.1523,-6.6072,2,2,4.32638819669E-07,3.3465706662E-06,1.50522006863E-06
"NM_016140","TPPP3",531,-5.0146,-5.5118,-5.1974,-6.8543,-7.0693,-6.4732,2,2,5.61469823006E-07,6.34746039833E-06,3.07751373591E-06
"NM_178863","KCTD13",990,-4.6464,-5.1317,-4.8381,-6.3702,-6.6492,-6.2027,2,2,1.27771486222E-06,1.45177729502E-05,7.38414132407E-06
"NM_032382","COG8",1839,-4.4664,-4.9924,-4.6366,-6.1405,-6.7484,-5.9337,2,2,0.000002067,2.30887276011E-05,1.01765366262E-05
"NM_015386","COG4",2370,-4.4382,-4.9925,-4.6144,-5.9376,-6.0906,-5.8236,2,2,3.46729117416E-06,2.4299648977E-05,1.01741936618E-05
"NM_138714","NFAT5",4368,-4.2937,-4.8721,-4.4708,-5.5187,-6.2538,-5.558,2,2,6.35338911512E-06,3.3822055667E-05,1.34245581367E-05
"NM_000243","MEFV",2346,-4.3947,-4.8957,-4.5822,-6.0037,-6.3907,-5.828,2,2,2.88417645336E-06,2.61697756797E-05,1.27145208992E-05
"NM_001243332","SEZ6L2",2772,-4.2665,-4.7484,-4.4646,-5.9117,-6.1296,-5.7555,2,2,3.7233566484E-06,3.43083632775E-05,1.7848429165E-05
"NM_031478","FAM57B",825,-4.8533,-5.3217,-5.0603,-6.4353,-6.7456,-6.2819,2,2,1.0691839074E-06,8.70362157374E-06,4.76760207367E-06
"NM_018124","RFWD3",2325,-4.5107,-5.0721,-4.6918,-5.8131,-6.3065,-5.8319,2,2,3.50419398008E-06,2.03329316147E-05,8.47032355277E-06
"NM_024793","CLUAP1",744,-4.9604,-5.5049,-5.1484,-6.3591,-6.5799,-6.3267,2,2,1.17181152229E-06,7.10558763369E-06,3.12679925638E-06
"NM_003789","TRADD",939,-4.7419,-5.2003,-4.9498,-6.3393,-6.9687,-6.2256,2,2,1.16013845229E-06,1.12253528189E-05,6.3052164509E-06
"NM_005003","NDUFAB1",471,-5.0278,-5.5305,-5.2121,-6.8384,-6.8772,-6.5253,2,2,5.76087920158E-07,6.1362069751E-06,2.94781347661E-06
"NM_018052","VAC14",2349,-4.3919,-4.8881,-4.5842,-6.1079,-6.1127,-5.8274,2,2,3.03943582499E-06,2.60495364824E-05,0.000012939
"NM_000485","APRT",543,-5.0175,-5.4955,-5.239,-6.4077,-6.6388,-6.4635,2,2,9.64785314485E-07,5.76766463392E-06,3.19521436481E-06
"NM_024997","ATF7IP2",2049,-4.6262,-5.2016,-4.7933,-6.0694,-6.4006,-5.8868,2,2,2.54764906812E-06,1.60953342478E-05,6.28637088413E-06
"NM_024031","PRR14",1758,-4.4876,-5.0728,-4.6524,-5.8727,-6.3436,-5.9533,2,2,2.90744240113E-06,2.22638362955E-05,8.45668200099E-06
"NM_053284","WFIKKN1",1647,-4.4163,-4.8783,-4.6135,-6.1557,-7.3427,-5.9816,2,2,1.78741830369E-06,2.43500579995E-05,1.32342702837E-05
"NM_019116","UBFD1",930,-4.8404,-5.3027,-5.051,-6.4998,-6.6253,-6.2298,2,2,1.14246193659E-06,0.000008892,4.98081028357E-06
"NM_001012398","AKTIP",879,-4.9146,-5.5034,-5.0884,-6.2812,-6.4669,-6.2543,2,2,1.42143183998E-06,8.15830617449E-06,3.13761751012E-06
"NM_001199743","DCTN5",459,-5.1643,-5.7686,-5.3314,-6.5536,-6.6882,-6.5365,2,2,7.75270281464E-07,4.66229769015E-06,1.70372697651E-06
"NM_001053","SSTR5",1095,-4.5142,-4.9601,-4.7146,-6.4999,-7.8188,-6.1589,2,2,1.02506357169E-06,0.000019293,1.09622575177E-05
"NM_173619","CLEC18C",1341,-4.6128,-5.1356,-4.7998,-6.1566,-6.3025,-6.0709,2,2,0.000002045,1.58562323083E-05,7.31812797674E-06
"NM_001127204","HMOX2",951,-4.8307,-5.3513,-5.0186,-6.2706,-6.7473,-6.2201,2,2,1.31764816682E-06,9.58076085735E-06,4.4534850627E-06
"NM_022041","GAN",1794,-4.5195,-5.0536,-4.7056,-5.9082,-6.3497,-5.9445,2,2,2.81868894416E-06,0.000019697,8.83893621739E-06
"NM_014771","RNF40",3006,-4.2703,-4.8583,-4.4364,-5.6204,-6.104,-5.7203,2,2,5.08781524594E-06,0.00003661,0.000013858
"NM_005072","SLC12A4",3258,-4.2054,-4.7199,-4.3905,-5.8905,-5.9015,-5.6854,2,2,4.60483073704E-06,4.06911533809E-05,0.000019059
"NM_000339","SLC12A3",3093,-4.2735,-4.7865,-4.4632,-5.9272,-5.8867,-5.7079,2,2,4.43986827671E-06,3.44191388268E-05,1.63493315113E-05
"NM_000294","PHKG2",1221,-4.6858,-5.2913,-4.8451,-6.0597,-6.4819,-6.1116,2,2,1.97464363254E-06,1.42856498139E-05,5.11328500302E-06
"NM_152288","ORAI3",888,-4.8329,-5.3608,-4.9978,-6.6531,-7.3555,-6.2499,2,2,8.28856861643E-07,1.00507853949E-05,4.35712480503E-06
"NM_001694","ATP6V0C",468,-4.9621,-5.3881,-5.1831,-6.7593,-7.2004,-6.5281,2,2,5.33512936059E-07,6.55994200665E-06,4.09166434829E-06
"NM_014972","TCF25",2031,-4.379,-4.8914,-4.5646,-6.0413,-6.1174,-5.8906,2,2,2.95888853059E-06,2.72521016385E-05,0.000012841
"NM_004594","SLC9A5",2691,-4.3611,-4.9021,-4.5423,-5.8512,-6.0492,-5.7684,2,2,0.000004006,0.000028688,1.25285266174E-05
"NM_032206","NLRC5",5601,-4.0845,-4.5992,-4.2753,-5.7024,-5.6774,-5.45,2,2,7.63424207108E-06,5.30517848881E-05,2.51651776161E-05
"NM_014761","IST1",1083,-4.8508,-5.4249,-5.023,-6.3068,-6.4618,-6.1637,2,2,1.52466560022E-06,9.48418463301E-06,3.75923954013E-06
"NM_000078","CETP",1482,-4.6353,-5.1497,-4.8388,-6.1107,-6.1051,-6.0275,2,2,2.49869384679E-06,1.44943919129E-05,7.08434984952E-06
"NM_001361","DHODH",1188,-4.718,-5.2561,-4.8914,-6.344,-6.5462,-6.1235,2,2,1.4897014587E-06,0.000012841,0.000005545
"NM_001113525","ZNF276",1845,-4.4957,-4.9986,-4.6858,-6.0624,-6.3967,-5.9323,2,2,0.000002436,2.06157908695E-05,1.00322882058E-05
"NM_001796","CDH8",2400,-4.4579,-4.9993,-4.6321,-5.9819,-6.3614,-5.8181,2,2,2.99786584761E-06,2.33292082556E-05,1.00161310923E-05
"NM_178516","EXOC3L1",2241,-4.3863,-4.905,-4.573,-5.8581,-6.2805,-5.8479,2,2,0.00000333,2.67300640866E-05,1.24451461177E-05
"NM_001197181","TUBB3",1137,-4.5538,-5.0204,-4.7468,-6.3772,-7.3415,-6.1426,2,2,1.18522886121E-06,1.79143064841E-05,9.54113410282E-06
"NM_001199142","EIF3C",2745,-4.3165,-4.8773,-4.4904,-5.7485,-6.068,-5.7598,2,2,4.37810000133E-06,3.23295753368E-05,1.32647784275E-05
"NM_025187","C16ORF70",1269,-4.7797,-5.3521,-4.9688,-6.1293,-6.1837,-6.0949,2,2,2.20130575485E-06,1.07448411664E-05,4.44528899122E-06
"NM_004765","BCL7C",654,-4.896,-5.4836,-5.0588,-6.3538,-6.6453,-6.3827,2,2,1.08338604193E-06,8.73373479142E-06,0.000003284
"NM_002705","PPL",5271,-4.0058,-4.5337,-4.184,-5.5214,-6.0327,-5.4764,2,2,7.27657626383E-06,6.54636174067E-05,2.92617300857E-05
"NM_015914","TXNDC11",2877,-4.3885,-4.908,-4.574,-5.8629,-6.3278,-5.7394,2,2,3.66352461804E-06,2.66685866452E-05,1.23594743344E-05
"NM_004608","TBX6",1311,-4.6011,-5.1238,-4.7835,-6.1882,-6.3903,-6.0807,2,2,1.88585896792E-06,1.64626596633E-05,7.51969108865E-06
"NM_015020","PHLPP2",3972,-4.2692,-4.8221,-4.4487,-5.6236,-6.125,-5.5993,2,2,5.64486303391E-06,3.55877064849E-05,1.50626019703E-05
"NM_001160213","PMFBP1",2649,-4.4532,-4.9904,-4.6464,-5.7687,-6.1581,-5.7752,2,2,4.07623010308E-06,2.25735571102E-05,1.0223509385E-05
"NM_016256","NAGPA",1548,-4.5081,-4.9736,-4.709,-6.2612,-6.5181,-6.0085,2,2,0.000001832,1.95433945578E-05,1.0626738654E-05
"NM_004555","NFATC3",3207,-4.4293,-5.0117,-4.6013,-5.6898,-6.4246,-5.6922,2,2,4.45028343049E-06,2.50437869187E-05,9.73419405891E-06
"NM_015161","ARL6IP1",612,-5.0742,-5.6607,-5.2563,-6.3455,-6.6519,-6.4116,2,2,1.06184534449E-06,5.54242723383E-06,2.18423820914E-06
"NM_015133","MAPK8IP3",4011,-4.037,-4.5232,-4.2324,-5.7409,-5.8392,-5.5951,2,2,5.8044262642E-06,5.85598559849E-05,2.99778167158E-05
"NM_001605","AARS",2907,-4.3365,-4.8849,-4.521,-5.7163,-6.0138,-5.7349,2,2,4.73168353399E-06,3.01300602419E-05,1.30346687824E-05
"NM_144600","FOPNL",525,-5.1778,-5.7685,-5.3639,-6.3856,-6.7465,-6.4782,2,2,9.2330182685E-07,4.32613432492E-06,1.70411931932E-06
"NM_017429","BCMO1",1644,-4.5795,-5.0721,-4.7773,-6.1562,-6.352,-5.9824,2,2,2.1839000592E-06,1.66993666442E-05,8.47032355277E-06
"NM_031490","LONP2",2559,-4.4477,-5.0283,-4.6155,-5.8379,-6.2281,-5.7902,2,2,3.66493485305E-06,2.42381796455E-05,9.36914585673E-06
"NM_014321","ORC6",759,-4.9662,-5.5287,-5.1408,-6.4724,-6.5862,-6.3181,2,2,0.000001077,0.000007231,2.96005649508E-06
"NM_022097","CHP2",591,-4.9325,-5.4956,-5.1078,-6.4059,-6.5655,-6.4267,2,2,1.03906130825E-06,7.80189318265E-06,3.19447872421E-06
"NM_020764","CASKIN1",4296,-4.1624,-4.6307,-4.3656,-5.8491,-6.0606,-5.5652,2,2,5.00667670548E-06,4.30923322819E-05,2.34045340833E-05
"NM_001214909","ZNF48",1857,-4.5008,-5.1038,-4.6477,-5.9444,-7.7018,-5.9295,2,2,2.33270105702E-06,2.25060873443E-05,7.87408321145E-06
"NM_018430","TSNAXIP1",1977,-4.5264,-5.0925,-4.701,-5.9303,-6.2361,-5.9023,2,2,0.000003007,1.99067333899E-05,8.08164929113E-06
"NM_004483","GCSH",522,-5.3596,-5.9279,-5.5417,-6.8495,-6.8095,-6.4806,2,2,6.27150513985E-07,2.87276433208E-06,1.18059244581E-06
"NM_177534","SULT1A1",888,-4.8186,-5.3482,-5.0067,-6.2556,-6.5593,-6.2499,2,2,1.39347475892E-06,9.84691071377E-06,4.48538782621E-06
"NM_177528","SULT1A2",888,-4.8325,-5.3846,-5.0108,-6.2738,-6.5604,-6.2499,2,2,0.00000137,9.7543874044E-06,4.12477249785E-06
"NM_001185058","NOL3",627,-4.7926,-5.2294,-5.0042,-6.6183,-7.1958,-6.401,2,2,7.01724563814E-07,9.90375754969E-06,5.89657735146E-06
"NM_024335","IRX6",1341,-4.5505,-5.05,-4.7492,-5.9201,-6.7004,-6.0709,2,2,2.2507062091E-06,1.78155814066E-05,8.91250938134E-06
"NM_006910","RBBP6",5379,-4.1661,-4.7604,-4.3315,-5.4715,-6.0652,-5.4676,2,2,7.64457444421E-06,4.66122428002E-05,0.000017362
"NM_001193333","CORO1A",1386,-4.5757,-5.1147,-4.7454,-6.2769,-6.4146,-6.0565,2,2,1.79152419924E-06,1.79721485655E-05,7.67891747023E-06
"NM_014153","ZC3H7A",2916,-4.4091,-4.9843,-4.5869,-5.7764,-5.9806,-5.7335,2,2,4.56622458711E-06,2.58880894182E-05,1.03681196406E-05
"NM_024939","ESRP2",2154,-4.3855,-4.9028,-4.5715,-5.9278,-6.2023,-5.8651,2,2,3.17275794573E-06,2.68225460761E-05,1.25083492837E-05
"NM_198491","FAM92B",915,-4.8332,-5.355,-5.0223,-6.4786,-6.376,-6.2369,2,2,1.33248904302E-06,9.49948365876E-06,4.41570447353E-06
"NM_024339","THOC6",1026,-4.7367,-5.2733,-4.934,-6.0965,-6.2648,-6.1872,2,2,1.99408655712E-06,1.16412602941E-05,5.3296660801E-06
"NM_003498","SNN",267,-5.2371,-5.6923,-5.44,-7.0493,-7.62,-6.7718,2,2,2.82379150289E-07,3.6307805477E-06,0.000002031
"NM_001142777","HSD3B7",591,-4.9543,-5.4417,-5.1555,-6.5237,-6.7423,-6.4267,2,2,8.54811266903E-07,6.99036736762E-06,3.61659601975E-06
"NM_001142725","ERI2",2076,-5.0783,-5.6361,-5.2787,-6.3311,-6.5115,-5.8811,2,2,2.08943799989E-06,5.26380751775E-06,2.31153247887E-06
"NM_178167","ZNF598",2715,-4.3136,-4.8056,-4.4968,-5.9779,-99,-5.7658,2,2,0.000002767,3.18566423657E-05,1.56458801804E-05
"NM_001243657","NUDT7",513,-5.2052,-5.8002,-5.3687,-6.6476,-6.8903,-6.4882,2,2,6.78786321982E-07,4.27858338164E-06,1.58416349021E-06
"NM_004614","TK2",798,-4.9277,-5.4855,-5.1096,-6.4407,-6.4167,-6.2963,2,2,1.25105796546E-06,7.76962395992E-06,3.26964046834E-06
"NM_002528","NTHL1",939,-4.7261,-5.2307,-4.9124,-6.3673,-6.6495,-6.2256,2,2,1.24820959462E-06,1.22348880533E-05,0.000005879
"NM_005823","MSLN",1869,-4.3946,-4.881,-4.5893,-6.1175,-6.2043,-5.9267,2,2,2.57155693326E-06,2.57454211193E-05,1.31522483219E-05
"NM_145059","FUK",3255,-4.2867,-4.8087,-4.4705,-5.8645,-6.0401,-5.6858,2,2,4.33953502792E-06,3.38454271866E-05,1.55345973138E-05
"NM_019065","NECAB2",1161,-4.7766,-5.3042,-4.9664,-6.3668,-6.2926,-6.1335,2,2,1.67489447485E-06,1.08043837237E-05,4.96363684885E-06
"NM_014329","EDC4",4206,-4.1857,-4.7525,-4.3566,-5.6657,-5.8703,-5.5744,2,2,6.17167034265E-06,4.39946634716E-05,1.76807221773E-05
"NM_007108","TCEB2",357,-5.1062,-5.6037,-5.2907,-6.9923,-6.9647,-6.6456,2,2,4.364081682E-07,5.12035414938E-06,2.49057715395E-06
"NM_006927","ST3GAL2",1053,-4.6324,-5.127,-4.8276,-6.1373,-6.647,-6.1759,2,2,1.6213380389E-06,0.000014873,7.4644875841E-06
"NM_000512","GALNS",1569,-4.5693,-5.0385,-4.7774,-6.2219,-6.2915,-6.0027,2,2,2.10482458387E-06,1.66955219155E-05,9.15166259281E-06
"NM_014117","C16ORF72",828,-4.9736,-5.5973,-5.145,-6.0879,-6.9689,-6.2803,2,2,1.44863915293E-06,7.16143410213E-06,2.5275514226E-06
"NM_014940","MON1B",1644,-4.4765,-5.0124,-4.6489,-5.9917,-6.7483,-5.9824,2,2,2.23917850457E-06,0.000022444,9.7185170294E-06
"NM_021098","CACNA1H",7062,-3.949,-4.4349,-4.1322,-5.7105,-99,-5.3494,2,2,6.42061239819E-06,7.37564490907E-05,3.6736688011E-05
"NM_004691","ATP6V0D1",1056,-4.6682,-5.168,-4.8602,-6.382,-6.355,-6.1746,2,2,1.52548425862E-06,1.37974872051E-05,0.000006792
"NM_016284","CNOT1",7131,-4.0255,-4.6192,-4.1929,-5.3952,-5.6822,-5.3452,2,2,1.06205344109E-05,6.41357237546E-05,2.40325580493E-05
"NM_133458","ZFP90",1911,-4.6423,-5.22,-4.8189,-5.8434,-6.8745,-5.9171,2,2,0.000002778,0.000015174,6.02559586074E-06
"NM_182563","C16ORF79",687,-4.905,-5.4316,-5.0921,-6.501,-6.4937,-6.3614,2,2,1.07145988963E-06,8.0890961941E-06,3.70168961033E-06
"NM_005861","STUB1",912,-4.7391,-5.2519,-4.9377,-6.1399,-6.4558,-6.2383,2,2,1.65240599737E-06,1.15425031036E-05,5.59886505286E-06
"NM_033151","ABCC11",4149,-4.1985,-4.7292,-4.3813,-5.7553,-5.879,-5.5804,2,2,5.70585187769E-06,4.1562340883E-05,1.8655203891E-05
"NM_001048212","CEMP1",744,-4.9546,-5.4893,-5.1301,-6.3882,-7.6393,-6.3267,2,2,9.03320640749E-07,7.4113956796E-06,3.24115648844E-06
